E:\fl-experiment\.venv\Lib\site-packages\torch\cuda\__init__.py:61: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that installed pynvml for you.
2026-09-24 20:21:38,663 simple_logger.py log_once [line:28] INFO mean_val_accuracy             0.1861
2026-09-24 20:21:38,664 simple_logger.py log_once [line:28] INFO std_val_accuracy              0.3511
2026-09-24 20:21:38,664 simple_logger.py log_once [line:28] INFO val_loss                      5.6884
2026-09-24 20:21:38,664 simple_logger.py log_once [line:28] INFO mean_val_loss                 5.6918
2026-09-24 20:21:38,664 simple_logger.py log_once [line:28] INFO std_val_loss                  3.3014
2026-09-24 20:21:38,664 fedbase.py run [line:316] INFO Eval Time Cost:               1.4520s
2026-09-24 20:21:38,672 asyncbase.py iterate [line:68] INFO Select clients [np.int64(15)] at time 2.
2026-09-24 20:21:38,987 asyncbase.py iterate [line:73] INFO Receive new models from clients [7] at time 2
2026-09-24 20:21:39,011 fedbase.py run [line:311] INFO --------------Round 2--------------
2026-09-24 20:21:39,011 simple_logger.py log_once [line:14] INFO Current_time:2
2026-09-24 20:21:40,468 simple_logger.py log_once [line:28] INFO test_accuracy                 0.1691
2026-09-24 20:21:40,469 simple_logger.py log_once [line:28] INFO test_loss                     5.7444
2026-09-24 20:21:40,469 simple_logger.py log_once [line:28] INFO val_accuracy                  0.1737
2026-09-24 20:21:40,469 simple_logger.py log_once [line:28] INFO mean_val_accuracy             0.1735
2026-09-24 20:21:40,469 simple_logger.py log_once [line:28] INFO std_val_accuracy              0.2962
2026-09-24 20:21:40,469 simple_logger.py log_once [line:28] INFO val_loss                      5.7112
2026-09-24 20:21:40,469 simple_logger.py log_once [line:28] INFO mean_val_loss                 5.7205
2026-09-24 20:21:40,469 simple_logger.py log_once [line:28] INFO std_val_loss                  3.7975
2026-09-24 20:21:40,469 fedbase.py run [line:316] INFO Eval Time Cost:               1.4579s
2026-09-24 20:21:40,478 asyncbase.py iterate [line:73] INFO Receive new models from clients [1, 19, 18] at time 3
2026-09-24 20:21:40,527 fedbase.py run [line:311] INFO --------------Round 3--------------
2026-09-24 20:21:40,527 simple_logger.py log_once [line:14] INFO Current_time:3
2026-09-24 20:21:41,998 simple_logger.py log_once [line:28] INFO test_accuracy                 0.2238
2026-09-24 20:21:41,998 simple_logger.py log_once [line:28] INFO test_loss                     6.5202
2026-09-24 20:21:41,998 simple_logger.py log_once [line:28] INFO val_accuracy                  0.2314
2026-09-24 20:21:41,998 simple_logger.py log_once [line:28] INFO mean_val_accuracy             0.2316
2026-09-24 20:21:41,998 simple_logger.py log_once [line:28] INFO std_val_accuracy              0.3422
2026-09-24 20:21:41,998 simple_logger.py log_once [line:28] INFO val_loss                      6.4493
2026-09-24 20:21:41,998 simple_logger.py log_once [line:28] INFO mean_val_loss                 6.4654
2026-09-24 20:21:41,998 simple_logger.py log_once [line:28] INFO std_val_loss                  4.7424
2026-09-24 20:21:41,999 fedbase.py run [line:316] INFO Eval Time Cost:               1.4719s
2026-09-24 20:21:42,007 asyncbase.py iterate [line:68] INFO Select clients [np.int64(2), np.int64(7), np.int64(11), np.int64(12)] at time 4.
2026-09-24 20:21:43,231 asyncbase.py iterate [line:73] INFO Receive new models from clients [15, 12] at time 4
2026-09-24 20:21:43,267 fedbase.py run [line:311] INFO --------------Round 4--------------
2026-09-24 20:21:43,267 simple_logger.py log_once [line:14] INFO Current_time:4
2026-09-24 20:21:44,719 simple_logger.py log_once [line:28] INFO test_accuracy                 0.0892
2026-09-24 20:21:44,719 simple_logger.py log_once [line:28] INFO test_loss                     4.2193
2026-09-24 20:21:44,719 simple_logger.py log_once [line:28] INFO val_accuracy                  0.0907
2026-09-24 20:21:44,719 simple_logger.py log_once [line:28] INFO mean_val_accuracy             0.0904
2026-09-24 20:21:44,719 simple_logger.py log_once [line:28] INFO std_val_accuracy              0.2536
2026-09-24 20:21:44,719 simple_logger.py log_once [line:28] INFO val_loss                      4.2166
2026-09-24 20:21:44,719 simple_logger.py log_once [line:28] INFO mean_val_loss                 4.2185
2026-09-24 20:21:44,719 simple_logger.py log_once [line:28] INFO std_val_loss                  2.0273
2026-09-24 20:21:44,719 fedbase.py run [line:316] INFO Eval Time Cost:               1.4525s
2026-09-24 20:21:44,729 asyncbase.py iterate [line:68] INFO Select clients [np.int64(16), np.int64(12)] at time 5.
2026-09-24 20:21:45,348 asyncbase.py iterate [line:73] INFO Receive new models from clients [12, 2] at time 6
2026-09-24 20:21:45,382 fedbase.py run [line:311] INFO --------------Round 5--------------
2026-09-24 20:21:45,382 simple_logger.py log_once [line:14] INFO Current_time:6
2026-09-24 20:21:46,842 simple_logger.py log_once [line:28] INFO test_accuracy                 0.0911
2026-09-24 20:21:46,842 simple_logger.py log_once [line:28] INFO test_loss                     3.8165
2026-09-24 20:21:46,843 simple_logger.py log_once [line:28] INFO val_accuracy                  0.0922
2026-09-24 20:21:46,843 simple_logger.py log_once [line:28] INFO mean_val_accuracy             0.0919
2026-09-24 20:21:46,843 simple_logger.py log_once [line:28] INFO std_val_accuracy              0.2541
2026-09-24 20:21:46,843 simple_logger.py log_once [line:28] INFO val_loss                      3.8065
2026-09-24 20:21:46,843 simple_logger.py log_once [line:28] INFO mean_val_loss                 3.8054
2026-09-24 20:21:46,843 simple_logger.py log_once [line:28] INFO std_val_loss                  1.7845
2026-09-24 20:21:46,843 fedbase.py run [line:316] INFO Eval Time Cost:               1.4608s
2026-09-24 20:21:46,853 asyncbase.py iterate [line:73] INFO Receive new models from clients [7, 16, 9] at time 7
2026-09-24 20:21:46,897 fedbase.py run [line:311] INFO --------------Round 6--------------
2026-09-24 20:21:46,897 simple_logger.py log_once [line:14] INFO Current_time:7
2026-09-24 20:21:48,347 simple_logger.py log_once [line:28] INFO test_accuracy                 0.1826
2026-09-24 20:21:48,347 simple_logger.py log_once [line:28] INFO test_loss                     2.2971
2026-09-24 20:21:48,347 simple_logger.py log_once [line:28] INFO val_accuracy                  0.1836
2026-09-24 20:21:48,347 simple_logger.py log_once [line:28] INFO mean_val_accuracy             0.1844
2026-09-24 20:21:48,347 simple_logger.py log_once [line:28] INFO std_val_accuracy              0.3568
2026-09-24 20:21:48,347 simple_logger.py log_once [line:28] INFO val_loss                      2.2981
2026-09-24 20:21:48,347 simple_logger.py log_once [line:28] INFO mean_val_loss                 2.2979
2026-09-24 20:21:48,347 simple_logger.py log_once [line:28] INFO std_val_loss                  0.4328
2026-09-24 20:21:48,347 fedbase.py run [line:316] INFO Eval Time Cost:               1.4503s
2026-09-24 20:21:48,357 asyncbase.py iterate [line:68] INFO Select clients [np.int64(1), np.int64(16), np.int64(13), np.int64(14), np.int64(19)] at time 8.
2026-09-24 20:21:49,886 asyncbase.py iterate [line:73] INFO Receive new models from clients [16] at time 8
2026-09-24 20:21:49,911 fedbase.py run [line:311] INFO --------------Round 7--------------
2026-09-24 20:21:49,911 simple_logger.py log_once [line:14] INFO Current_time:8
2026-09-24 20:21:51,356 simple_logger.py log_once [line:28] INFO test_accuracy                 0.1009
2026-09-24 20:21:51,356 simple_logger.py log_once [line:28] INFO test_loss                     5.7920
2026-09-24 20:21:51,356 simple_logger.py log_once [line:28] INFO val_accuracy                  0.0999
2026-09-24 20:21:51,356 simple_logger.py log_once [line:28] INFO mean_val_accuracy             0.0994
2026-09-24 20:21:51,356 simple_logger.py log_once [line:28] INFO std_val_accuracy              0.2889
2026-09-24 20:21:51,356 simple_logger.py log_once [line:28] INFO val_loss                      5.7960
2026-09-24 20:21:51,356 simple_logger.py log_once [line:28] INFO mean_val_loss                 5.7994
2026-09-24 20:21:51,356 simple_logger.py log_once [line:28] INFO std_val_loss                  2.3285
2026-09-24 20:21:51,356 fedbase.py run [line:316] INFO Eval Time Cost:               1.4456s
2026-09-24 20:21:51,367 asyncbase.py iterate [line:68] INFO Select clients [np.int64(7)] at time 9.
2026-09-24 20:21:51,676 asyncbase.py iterate [line:73] INFO Receive new models from clients [11, 13] at time 10
2026-09-24 20:21:51,709 fedbase.py run [line:311] INFO --------------Round 8--------------
2026-09-24 20:21:51,709 simple_logger.py log_once [line:14] INFO Current_time:10
2026-09-24 20:21:53,147 simple_logger.py log_once [line:28] INFO test_accuracy                 0.1009
2026-09-24 20:21:53,148 simple_logger.py log_once [line:28] INFO test_loss                     10.7069
2026-09-24 20:21:53,148 simple_logger.py log_once [line:28] INFO val_accuracy                  0.0999
2026-09-24 20:21:53,148 simple_logger.py log_once [line:28] INFO mean_val_accuracy             0.0994
2026-09-24 20:21:53,148 simple_logger.py log_once [line:28] INFO std_val_accuracy              0.2889
2026-09-24 20:21:53,148 simple_logger.py log_once [line:28] INFO val_loss                      10.7082
2026-09-24 20:21:53,148 simple_logger.py log_once [line:28] INFO mean_val_loss                 10.7178
2026-09-24 20:21:53,148 simple_logger.py log_once [line:28] INFO std_val_loss                  4.9810
2026-09-24 20:21:53,148 fedbase.py run [line:316] INFO Eval Time Cost:               1.4391s
2026-09-24 20:21:53,158 asyncbase.py iterate [line:68] INFO Select clients [np.int64(4)] at time 11.
2026-09-24 20:21:53,465 asyncbase.py iterate [line:73] INFO Receive new models from clients [1, 19] at time 11
2026-09-24 20:21:53,510 fedbase.py run [line:311] INFO --------------Round 9--------------
2026-09-24 20:21:53,510 simple_logger.py log_once [line:14] INFO Current_time:11
2026-09-24 20:21:54,949 simple_logger.py log_once [line:28] INFO test_accuracy                 0.1009
2026-09-24 20:21:54,949 simple_logger.py log_once [line:28] INFO test_loss                     17.7996
2026-09-24 20:21:54,949 simple_logger.py log_once [line:28] INFO val_accuracy                  0.0999
2026-09-24 20:21:54,949 simple_logger.py log_once [line:28] INFO mean_val_accuracy             0.0994
2026-09-24 20:21:54,949 simple_logger.py log_once [line:28] INFO std_val_accuracy              0.2889
2026-09-24 20:21:54,949 simple_logger.py log_once [line:28] INFO val_loss                      17.7578
2026-09-24 20:21:54,949 simple_logger.py log_once [line:28] INFO mean_val_loss                 17.7729
2026-09-24 20:21:54,949 simple_logger.py log_once [line:28] INFO std_val_loss                  10.3234
2026-09-24 20:21:54,949 fedbase.py run [line:316] INFO Eval Time Cost:               1.4388s
2026-09-24 20:21:54,958 asyncbase.py iterate [line:68] INFO Select clients [np.int64(0), np.int64(1), np.int64(18)] at time 12.
2026-09-24 20:21:55,880 asyncbase.py iterate [line:73] INFO Receive new models from clients [4, 7, 0] at time 12
2026-09-24 20:21:55,934 fedbase.py run [line:311] INFO --------------Round 10--------------
2026-09-24 20:21:55,934 simple_logger.py log_once [line:14] INFO Current_time:12
2026-09-24 20:21:57,371 simple_logger.py log_once [line:28] INFO test_accuracy                 0.1105
2026-09-24 20:21:57,371 simple_logger.py log_once [line:28] INFO test_loss                     3.4333
2026-09-24 20:21:57,371 simple_logger.py log_once [line:28] INFO val_accuracy                  0.1075
2026-09-24 20:21:57,371 simple_logger.py log_once [line:28] INFO mean_val_accuracy             0.1080
2026-09-24 20:21:57,371 simple_logger.py log_once [line:28] INFO std_val_accuracy              0.2777
2026-09-24 20:21:57,371 simple_logger.py log_once [line:28] INFO val_loss                      3.4162
2026-09-24 20:21:57,371 simple_logger.py log_once [line:28] INFO mean_val_loss                 3.4122
2026-09-24 20:21:57,371 simple_logger.py log_once [line:28] INFO std_val_loss                  1.9742
2026-09-24 20:21:57,371 fedbase.py run [line:316] INFO Eval Time Cost:               1.4368s
2026-09-24 20:21:57,379 asyncbase.py iterate [line:68] INFO Select clients [np.int64(3), np.int64(7), np.int64(2)] at time 13.
2026-09-24 20:21:58,304 asyncbase.py iterate [line:73] INFO Receive new models from clients [3, 14] at time 14
2026-09-24 20:21:58,347 fedbase.py run [line:311] INFO --------------Round 11--------------
2026-09-24 20:21:58,347 simple_logger.py log_once [line:14] INFO Current_time:14
2026-09-24 20:21:59,819 simple_logger.py log_once [line:28] INFO test_accuracy                 0.1009
2026-09-24 20:21:59,820 simple_logger.py log_once [line:28] INFO test_loss                     2.4100
2026-09-24 20:21:59,820 simple_logger.py log_once [line:28] INFO val_accuracy                  0.0999
2026-09-24 20:21:59,820 simple_logger.py log_once [line:28] INFO mean_val_accuracy             0.0994
2026-09-24 20:21:59,820 simple_logger.py log_once [line:28] INFO std_val_accuracy              0.2889
2026-09-24 20:21:59,820 simple_logger.py log_once [line:28] INFO val_loss                      2.4115
2026-09-24 20:21:59,820 simple_logger.py log_once [line:28] INFO mean_val_loss                 2.4130
2026-09-24 20:21:59,820 simple_logger.py log_once [line:28] INFO std_val_loss                  0.4099
2026-09-24 20:21:59,820 fedbase.py run [line:316] INFO Eval Time Cost:               1.4729s
2026-09-24 20:21:59,828 asyncbase.py iterate [line:68] INFO Select clients [np.int64(13), np.int64(12)] at time 15.
2026-09-24 20:22:00,446 asyncbase.py iterate [line:73] INFO Receive new models from clients [2, 18, 7, 1, 13] at time 15
2026-09-24 20:22:00,515 fedbase.py run [line:311] INFO --------------Round 12--------------
2026-09-24 20:22:00,520 simple_logger.py log_once [line:14] INFO Current_time:15
2026-09-24 20:22:01,965 simple_logger.py log_once [line:28] INFO test_accuracy                 0.1017
2026-09-24 20:22:01,966 simple_logger.py log_once [line:28] INFO test_loss                     2.4291
2026-09-24 20:22:01,966 simple_logger.py log_once [line:28] INFO val_accuracy                  0.1009
2026-09-24 20:22:01,966 simple_logger.py log_once [line:28] INFO mean_val_accuracy             0.1004
2026-09-24 20:22:01,966 simple_logger.py log_once [line:28] INFO std_val_accuracy              0.2886
2026-09-24 20:22:01,966 simple_logger.py log_once [line:28] INFO val_loss                      2.4280
2026-09-24 20:22:01,966 simple_logger.py log_once [line:28] INFO mean_val_loss                 2.4313
2026-09-24 20:22:01,966 simple_logger.py log_once [line:28] INFO std_val_loss                  0.5841
2026-09-24 20:22:01,966 fedbase.py run [line:316] INFO Eval Time Cost:               1.4457s
2026-09-24 20:22:01,974 asyncbase.py iterate [line:68] INFO Select clients [np.int64(5), np.int64(16), np.int64(14), np.int64(19), np.int64(3)] at time 16.
2026-09-24 20:22:03,529 asyncbase.py iterate [line:73] INFO Receive new models from clients [16, 3, 12] at time 17
2026-09-24 20:22:03,584 fedbase.py run [line:311] INFO --------------Round 13--------------
2026-09-24 20:22:03,584 simple_logger.py log_once [line:14] INFO Current_time:17
2026-09-24 20:22:05,020 simple_logger.py log_once [line:28] INFO test_accuracy                 0.1009
2026-09-24 20:22:05,020 simple_logger.py log_once [line:28] INFO test_loss                     4.0300
2026-09-24 20:22:05,020 simple_logger.py log_once [line:28] INFO val_accuracy                  0.0999
2026-09-24 20:22:05,020 simple_logger.py log_once [line:28] INFO mean_val_accuracy             0.0994
2026-09-24 20:22:05,020 simple_logger.py log_once [line:28] INFO std_val_accuracy              0.2889
2026-09-24 20:22:05,020 simple_logger.py log_once [line:28] INFO val_loss                      4.0326
2026-09-24 20:22:05,020 simple_logger.py log_once [line:28] INFO mean_val_loss                 4.0363
2026-09-24 20:22:05,020 simple_logger.py log_once [line:28] INFO std_val_loss                  1.5301
2026-09-24 20:22:05,020 fedbase.py run [line:316] INFO Eval Time Cost:               1.4366s
2026-09-24 20:22:05,030 asyncbase.py iterate [line:68] INFO Select clients [np.int64(17), np.int64(3), np.int64(13)] at time 18.
2026-09-24 20:22:05,962 asyncbase.py iterate [line:73] INFO Receive new models from clients [17, 19, 3] at time 19
2026-09-24 20:22:06,015 fedbase.py run [line:311] INFO --------------Round 14--------------
2026-09-24 20:22:06,015 simple_logger.py log_once [line:14] INFO Current_time:19
2026-09-24 20:22:07,480 simple_logger.py log_once [line:28] INFO test_accuracy                 0.2002
2026-09-24 20:22:07,480 simple_logger.py log_once [line:28] INFO test_loss                     2.4528
2026-09-24 20:22:07,480 simple_logger.py log_once [line:28] INFO val_accuracy                  0.2039
2026-09-24 20:22:07,480 simple_logger.py log_once [line:28] INFO mean_val_accuracy             0.2037
2026-09-24 20:22:07,480 simple_logger.py log_once [line:28] INFO std_val_accuracy              0.3532
2026-09-24 20:22:07,480 simple_logger.py log_once [line:28] INFO val_loss                      2.4487
2026-09-24 20:22:07,480 simple_logger.py log_once [line:28] INFO mean_val_loss                 2.4486
2026-09-24 20:22:07,480 simple_logger.py log_once [line:28] INFO std_val_loss                  1.1738
2026-09-24 20:22:07,480 fedbase.py run [line:316] INFO Eval Time Cost:               1.4651s
2026-09-24 20:22:07,489 asyncbase.py iterate [line:68] INFO Select clients [np.int64(7), np.int64(12)] at time 20.
2026-09-24 20:22:08,100 asyncbase.py iterate [line:73] INFO Receive new models from clients [13, 12] at time 20
2026-09-24 20:22:08,141 fedbase.py run [line:311] INFO --------------Round 15--------------
2026-09-24 20:22:08,141 simple_logger.py log_once [line:14] INFO Current_time:20
2026-09-24 20:22:09,581 simple_logger.py log_once [line:28] INFO test_accuracy                 0.1752
2026-09-24 20:22:09,582 simple_logger.py log_once [line:28] INFO test_loss                     3.7043
2026-09-24 20:22:09,582 simple_logger.py log_once [line:28] INFO val_accuracy                  0.1770
2026-09-24 20:22:09,582 simple_logger.py log_once [line:28] INFO mean_val_accuracy             0.1776
2026-09-24 20:22:09,582 simple_logger.py log_once [line:28] INFO std_val_accuracy              0.3435
2026-09-24 20:22:09,582 simple_logger.py log_once [line:28] INFO val_loss                      3.6744
2026-09-24 20:22:09,582 simple_logger.py log_once [line:28] INFO mean_val_loss                 3.6706
2026-09-24 20:22:09,582 simple_logger.py log_once [line:28] INFO std_val_loss                  2.1008
2026-09-24 20:22:09,582 fedbase.py run [line:316] INFO Eval Time Cost:               1.4405s
2026-09-24 20:22:09,591 asyncbase.py iterate [line:68] INFO Select clients [np.int64(17), np.int64(9), np.int64(4)] at time 21.
2026-09-24 20:22:10,501 asyncbase.py iterate [line:73] INFO Receive new models from clients [4] at time 21
2026-09-24 20:22:10,524 fedbase.py run [line:311] INFO --------------Round 16--------------
2026-09-24 20:22:10,524 simple_logger.py log_once [line:14] INFO Current_time:21
2026-09-24 20:22:11,967 simple_logger.py log_once [line:28] INFO test_accuracy                 0.2103
2026-09-24 20:22:11,967 simple_logger.py log_once [line:28] INFO test_loss                     10.6017
2026-09-24 20:22:11,967 simple_logger.py log_once [line:28] INFO val_accuracy                  0.2092
2026-09-24 20:22:11,967 simple_logger.py log_once [line:28] INFO mean_val_accuracy             0.2089
2026-09-24 20:22:11,967 simple_logger.py log_once [line:28] INFO std_val_accuracy              0.3876
2026-09-24 20:22:11,967 simple_logger.py log_once [line:28] INFO val_loss                      10.5554
2026-09-24 20:22:11,967 simple_logger.py log_once [line:28] INFO mean_val_loss                 10.5479
2026-09-24 20:22:11,967 simple_logger.py log_once [line:28] INFO std_val_loss                  6.8838
2026-09-24 20:22:11,967 fedbase.py run [line:316] INFO Eval Time Cost:               1.4434s
2026-09-24 20:22:11,977 asyncbase.py iterate [line:68] INFO Select clients [np.int64(12)] at time 22.
2026-09-24 20:22:12,297 asyncbase.py iterate [line:73] INFO Receive new models from clients [5, 14, 7, 17] at time 22
2026-09-24 20:22:12,359 fedbase.py run [line:311] INFO --------------Round 17--------------
2026-09-24 20:22:12,360 simple_logger.py log_once [line:14] INFO Current_time:22
2026-09-24 20:22:13,800 simple_logger.py log_once [line:28] INFO test_accuracy                 0.2075
2026-09-24 20:22:13,801 simple_logger.py log_once [line:28] INFO test_loss                     12.5118
2026-09-24 20:22:13,801 simple_logger.py log_once [line:28] INFO val_accuracy                  0.2064
2026-09-24 20:22:13,801 simple_logger.py log_once [line:28] INFO mean_val_accuracy             0.2060
2026-09-24 20:22:13,801 simple_logger.py log_once [line:28] INFO std_val_accuracy              0.3819
2026-09-24 20:22:13,801 simple_logger.py log_once [line:28] INFO val_loss                      12.4995
2026-09-24 20:22:13,801 simple_logger.py log_once [line:28] INFO mean_val_loss                 12.4932
2026-09-24 20:22:13,801 simple_logger.py log_once [line:28] INFO std_val_loss                  8.4564
2026-09-24 20:22:13,801 fedbase.py run [line:316] INFO Eval Time Cost:               1.4412s
2026-09-24 20:22:13,809 asyncbase.py iterate [line:68] INFO Select clients [np.int64(5), np.int64(11), np.int64(15)] at time 23.
2026-09-24 20:22:14,753 asyncbase.py iterate [line:68] INFO Select clients [np.int64(6)] at time 24.
2026-09-24 20:22:15,066 asyncbase.py iterate [line:73] INFO Receive new models from clients [6] at time 24
2026-09-24 20:22:15,089 fedbase.py run [line:311] INFO --------------Round 18--------------
2026-09-24 20:22:15,089 simple_logger.py log_once [line:14] INFO Current_time:24
2026-09-24 20:22:16,536 simple_logger.py log_once [line:28] INFO test_accuracy                 0.1972
2026-09-24 20:22:16,536 simple_logger.py log_once [line:28] INFO test_loss                     5.7055
2026-09-24 20:22:16,536 simple_logger.py log_once [line:28] INFO val_accuracy                  0.2016
2026-09-24 20:22:16,536 simple_logger.py log_once [line:28] INFO mean_val_accuracy             0.2020
2026-09-24 20:22:16,536 simple_logger.py log_once [line:28] INFO std_val_accuracy              0.3871
2026-09-24 20:22:16,536 simple_logger.py log_once [line:28] INFO val_loss                      5.6862
2026-09-24 20:22:16,536 simple_logger.py log_once [line:28] INFO mean_val_loss                 5.6871
2026-09-24 20:22:16,536 simple_logger.py log_once [line:28] INFO std_val_loss                  3.2620
2026-09-24 20:22:16,536 fedbase.py run [line:316] INFO Eval Time Cost:               1.4470s
2026-09-24 20:22:16,546 asyncbase.py iterate [line:73] INFO Receive new models from clients [12] at time 25
2026-09-24 20:22:16,570 fedbase.py run [line:311] INFO --------------Round 19--------------
2026-09-24 20:22:16,570 simple_logger.py log_once [line:14] INFO Current_time:25
2026-09-24 20:22:18,012 simple_logger.py log_once [line:28] INFO test_accuracy                 0.0961
2026-09-24 20:22:18,012 simple_logger.py log_once [line:28] INFO test_loss                     27.8565
2026-09-24 20:22:18,012 simple_logger.py log_once [line:28] INFO val_accuracy                  0.0982
2026-09-24 20:22:18,012 simple_logger.py log_once [line:28] INFO mean_val_accuracy             0.0985
2026-09-24 20:22:18,012 simple_logger.py log_once [line:28] INFO std_val_accuracy              0.2826
2026-09-24 20:22:18,012 simple_logger.py log_once [line:28] INFO val_loss                      27.1997
2026-09-24 20:22:18,012 simple_logger.py log_once [line:28] INFO mean_val_loss                 27.1641
2026-09-24 20:22:18,012 simple_logger.py log_once [line:28] INFO std_val_loss                  16.1095
2026-09-24 20:22:18,012 fedbase.py run [line:316] INFO Eval Time Cost:               1.4421s
2026-09-24 20:22:18,022 asyncbase.py iterate [line:68] INFO Select clients [np.int64(3), np.int64(2)] at time 26.
2026-09-24 20:22:18,663 asyncbase.py iterate [line:73] INFO Receive new models from clients [15, 2] at time 26
2026-09-24 20:22:18,706 fedbase.py run [line:311] INFO --------------Round 20--------------
2026-09-24 20:22:18,706 simple_logger.py log_once [line:14] INFO Current_time:26
2026-09-24 20:22:20,154 simple_logger.py log_once [line:28] INFO test_accuracy                 0.1288
2026-09-24 20:22:20,154 simple_logger.py log_once [line:28] INFO test_loss                     2.3450
2026-09-24 20:22:20,154 simple_logger.py log_once [line:28] INFO val_accuracy                  0.1356
2026-09-24 20:22:20,154 simple_logger.py log_once [line:28] INFO mean_val_accuracy             0.1357
2026-09-24 20:22:20,154 simple_logger.py log_once [line:28] INFO std_val_accuracy              0.2819
2026-09-24 20:22:20,154 simple_logger.py log_once [line:28] INFO val_loss                      2.3322
2026-09-24 20:22:20,154 simple_logger.py log_once [line:28] INFO mean_val_loss                 2.3319
2026-09-24 20:22:20,154 simple_logger.py log_once [line:28] INFO std_val_loss                  0.6235
2026-09-24 20:22:20,154 fedbase.py run [line:316] INFO Eval Time Cost:               1.4480s
2026-09-24 20:22:20,163 asyncbase.py iterate [line:68] INFO Select clients [np.int64(15)] at time 27.
2026-09-24 20:22:20,471 asyncbase.py iterate [line:73] INFO Receive new models from clients [9, 15] at time 27
2026-09-24 20:22:20,510 fedbase.py run [line:311] INFO --------------Round 21--------------
2026-09-24 20:22:20,510 simple_logger.py log_once [line:14] INFO Current_time:27
2026-09-24 20:22:21,979 simple_logger.py log_once [line:28] INFO test_accuracy                 0.1431
2026-09-24 20:22:21,979 simple_logger.py log_once [line:28] INFO test_loss                     4.1622
2026-09-24 20:22:21,979 simple_logger.py log_once [line:28] INFO val_accuracy                  0.1470
2026-09-24 20:22:21,979 simple_logger.py log_once [line:28] INFO mean_val_accuracy             0.1461
2026-09-24 20:22:21,979 simple_logger.py log_once [line:28] INFO std_val_accuracy              0.2919
2026-09-24 20:22:21,979 simple_logger.py log_once [line:28] INFO val_loss                      4.1234
2026-09-24 20:22:21,979 simple_logger.py log_once [line:28] INFO mean_val_loss                 4.1230
2026-09-24 20:22:21,979 simple_logger.py log_once [line:28] INFO std_val_loss                  2.4856
2026-09-24 20:22:21,979 fedbase.py run [line:316] INFO Eval Time Cost:               1.4692s
